70,-3.185104234440669,55.944723266438736,210,-3.1853640420618046,55.94457326643874,null
71,-3.1853640420618046,55.94457326643874,220,-3.1855938553947403,55.94438043015583,null
72,-3.1855938553947403,55.94438043015583,230,-3.185786691677646,55.944150616822895,null
73,-3.185786691677646,55.944150616822895,230,-3.185979527960552,55.94392080348996,null
74,-3.185979527960552,55.94392080348996,170,-3.1862749702864557,55.94397289794326,null
75,-3.1862749702864557,55.94397289794326,160,-3.1865568780726914,55.94407550398626,null
76,-3.1865568780726914,55.94407550398626,10,-3.1862614357467876,55.944127598439565,null
77,-3.1862614357467876,55.944127598439565,80,-3.1862093412934875,55.94442304076547,null
78,-3.1862093412934875,55.94442304076547,120,-3.1863593412934876,55.944682848386606,null
79,-3.1863593412934876,55.944682848386606,130,-3.1865521775763934,55.94491266171954,null
80,-3.1865521775763934,55.94491266171954,120,-3.1867021775763935,55.945172469340676,null
81,-3.1867021775763935,55.945172469340676,310,-3.1865093412934877,55.94494265600774,null
82,-3.1865093412934877,55.94494265600774,230,-3.1867021775763935,55.944712842674804,null
83,-3.1867021775763935,55.944712842674804,210,-3.186961985197529,55.944562842674806,null
84,-3.186961985197529,55.944562842674806,190,-3.187257427523433,55.944510748221504,null
85,-3.187257427523433,55.944510748221504,220,-3.1874872408563686,55.9443179119386,null
86,-3.1874872408563686,55.9443179119386,230,-3.1876800771392744,55.94408809860566,null
87,-3.1876800771392744,55.94408809860566,110,-3.187782683182272,55.9443700063919,null
