68,-3.184656403654399,55.943016944967106,90,-3.184656403654399,55.94331694496711,null
69,-3.184656403654399,55.94331694496711,90,-3.184656403654399,55.94361694496711,null
70,-3.184656403654399,55.94361694496711,90,-3.184656403654399,55.943916944967114,rider.mile.lime
71,-3.184656403654399,55.943916944967114,130,-3.184849239937305,55.94414675830005,null
72,-3.184849239937305,55.94414675830005,130,-3.1850420762202107,55.944376571632986,null
73,-3.1850420762202107,55.944376571632986,130,-3.1852349125031165,55.94460638496592,acid.chair.butter
74,-3.1852349125031165,55.94460638496592,20,-3.184953004716881,55.94470899100892,null
75,-3.184953004716881,55.94470899100892,30,-3.1846931970957453,55.94485899100892,null
76,-3.1846931970957453,55.94485899100892,20,-3.1844112893095096,55.94496159705192,sports.topic.clocks
77,-3.1844112893095096,55.94496159705192,120,-3.1845612893095097,55.945221404673056,null
78,-3.1845612893095097,55.945221404673056,130,-3.1847541255924154,55.94545121800599,null
79,-3.1847541255924154,55.94545121800599,120,-3.1849041255924155,55.945711025627126,null
80,-3.1849041255924155,55.945711025627126,130,-3.1850969618753213,55.94594083896006,rider.aura.bulb
81,-3.1850969618753213,55.94594083896006,190,-3.185392404201225,55.94588874450676,null
82,-3.185392404201225,55.94588874450676,190,-3.185687846527129,55.94583665005346,null
83,-3.185687846527129,55.94583665005346,190,-3.185983288853033,55.945784555600156,null
84,-3.185983288853033,55.945784555600156,190,-3.1862787311789367,55.945732461146854,null
85,-3.1862787311789367,55.945732461146854,190,-3.1865741735048405,55.94568036669355,hidden.handle.softly
86,-3.1865741735048405,55.94568036669355,210,-3.186833981125976,55.94553036669355,spent.spoon.bolt
87,-3.186833981125976,55.94553036669355,270,-3.186833981125976,55.94523036669355,null
88,-3.186833981125976,55.94523036669355,310,-3.1866411448430703,55.945000553360615,null
89,-3.1866411448430703,55.945000553360615,120,-3.1867911448430704,55.94526036098175,null
90,-3.1867911448430704,55.94526036098175,310,-3.1865983085601646,55.94503054764881,null
91,-3.1865983085601646,55.94503054764881,140,-3.1868281218931003,55.94522338393172,null
92,-3.1868281218931003,55.94522338393172,310,-3.1866352856101945,55.94499357059878,null
93,-3.1866352856101945,55.94499357059878,120,-3.1867852856101946,55.94525337821992,null
94,-3.1867852856101946,55.94525337821992,310,-3.186592449327289,55.94502356488698,null
95,-3.186592449327289,55.94502356488698,140,-3.1868222626602245,55.94521640116989,null
96,-3.1868222626602245,55.94521640116989,310,-3.1866294263773187,55.94498658783695,null
97,-3.1866294263773187,55.94498658783695,120,-3.186779426377319,55.945246395458085,null
98,-3.186779426377319,55.945246395458085,310,-3.186586590094413,55.94501658212515,null
99,-3.186586590094413,55.94501658212515,140,-3.1868164034273487,55.945209418408055,null
100,-3.1868164034273487,55.945209418408055,310,-3.186623567144443,55.94497960507512,null
101,-3.186623567144443,55.94497960507512,120,-3.186773567144443,55.94523941269625,null
102,-3.186773567144443,55.94523941269625,310,-3.1865807308615373,55.94500959936332,null
103,-3.1865807308615373,55.94500959936332,140,-3.186810544194473,55.94520243564622,null
104,-3.186810544194473,55.94520243564622,310,-3.186617707911567,55.94497262231329,null
105,-3.186617707911567,55.94497262231329,120,-3.1867677079115673,55.94523242993442,null
106,-3.1867677079115673,55.94523242993442,310,-3.1865748716286615,55.945002616601485,null
107,-3.1865748716286615,55.945002616601485,140,-3.186804684961597,55.94519545288439,null
108,-3.186804684961597,55.94519545288439,310,-3.1866118486786914,55.944965639551455,null
109,-3.1866118486786914,55.944965639551455,120,-3.1867618486786915,55.94522544717259,null
110,-3.1867618486786915,55.94522544717259,310,-3.1865690123957857,55.94499563383965,null
111,-3.1865690123957857,55.94499563383965,140,-3.1867988257287214,55.94518847012256,null
112,-3.1867988257287214,55.94518847012256,310,-3.1866059894458156,55.94495865678962,null
113,-3.1866059894458156,55.94495865678962,120,-3.1867559894458157,55.94521846441076,null
114,-3.1867559894458157,55.94521846441076,310,-3.18656315316291,55.94498865107782,null
115,-3.18656315316291,55.94498865107782,140,-3.1867929664958456,55.94518148736073,null
116,-3.1867929664958456,55.94518148736073,310,-3.18660013021294,55.94495167402779,null
117,-3.18660013021294,55.94495167402779,120,-3.18675013021294,55.945211481648926,null
118,-3.18675013021294,55.945211481648926,310,-3.186557293930034,55.94498166831599,null
119,-3.186557293930034,55.94498166831599,140,-3.18678710726297,55.945174504598896,null
120,-3.18678710726297,55.945174504598896,310,-3.186594270980064,55.94494469126596,null
121,-3.186594270980064,55.94494469126596,120,-3.186744270980064,55.945204498887094,null
122,-3.186744270980064,55.945204498887094,310,-3.1865514346971584,55.94497468555416,null
123,-3.1865514346971584,55.94497468555416,140,-3.186781248030094,55.945167521837064,null
124,-3.186781248030094,55.945167521837064,310,-3.1865884117471883,55.94493770850413,null
125,-3.1865884117471883,55.94493770850413,120,-3.1867384117471884,55.94519751612526,null
126,-3.1867384117471884,55.94519751612526,310,-3.1865455754642826,55.944967702792326,null
127,-3.1865455754642826,55.944967702792326,140,-3.1867753887972183,55.94516053907523,null
128,-3.1867753887972183,55.94516053907523,310,-3.1865825525143125,55.944930725742296,null
129,-3.1865825525143125,55.944930725742296,120,-3.1867325525143126,55.94519053336343,null
130,-3.1867325525143126,55.94519053336343,310,-3.186539716231407,55.944960720030494,null
131,-3.186539716231407,55.944960720030494,140,-3.1867695295643426,55.9451535563134,null
132,-3.1867695295643426,55.9451535563134,310,-3.186576693281437,55.944923742980464,null
133,-3.186576693281437,55.944923742980464,120,-3.186726693281437,55.9451835506016,null
134,-3.186726693281437,55.9451835506016,310,-3.186533856998531,55.94495373726866,null
135,-3.186533856998531,55.94495373726866,140,-3.186763670331467,55.94514657355157,null
136,-3.186763670331467,55.94514657355157,310,-3.186570834048561,55.94491676021863,null
137,-3.186570834048561,55.94491676021863,120,-3.186720834048561,55.945176567839766,null
138,-3.186720834048561,55.945176567839766,310,-3.1865279977656553,55.94494675450683,null
139,-3.1865279977656553,55.94494675450683,140,-3.186757811098591,55.945139590789736,null
140,-3.186757811098591,55.945139590789736,310,-3.1865649748156852,55.9449097774568,null
141,-3.1865649748156852,55.9449097774568,120,-3.1867149748156853,55.945169585077934,null
142,-3.1867149748156853,55.945169585077934,310,-3.1865221385327795,55.944939771745,null
143,-3.1865221385327795,55.944939771745,140,-3.1867519518657152,55.945132608027905,null
144,-3.1867519518657152,55.945132608027905,310,-3.1865591155828095,55.94490279469497,null
145,-3.1865591155828095,55.94490279469497,120,-3.1867091155828096,55.9451626023161,null
146,-3.1867091155828096,55.9451626023161,310,-3.1865162792999038,55.94493278898317,null
147,-3.1865162792999038,55.94493278898317,140,-3.1867460926328395,55.94512562526607,null
148,-3.1867460926328395,55.94512562526607,310,-3.1865532563499337,55.94489581193314,null
149,-3.1865532563499337,55.94489581193314,240,-3.186703256349934,55.944636004312,null
150,-3.186703256349934,55.944636004312,130,-3.1868960926328396,55.94486581764494,null
